source,target,source_lang,other_lang,translator_name,translated_text,cosine_similarity_original_translation,cosine_similarity_vs_source,cosine_similarity_vs_target
"Ces menaces comprennent les espèces exotiques ou envahissantes et la modification de l'habitat (dragage, artificialisation des rives, charge en éléments nutritifs, contaminants et substances toxiques, et charge sédimentaire).","These include exotic invasive species and habitat alteration (dredging, shoreline hardening, nutrient loading, contaminants and toxic substances, and sediment loading).",fr,en,mbart50_mmt_finetuned,"These threats include exotic or invasive species and habitat modification (dragging, shoreline artificialization, nutrient loading, contaminants and toxics, and sediment loading).",0.8873238563537598,0.919542670249939,0.9393867254257202
"The authors explained that this is the current allocation in the Integrated Fisheries Management Plan, and this will be clarified in the Research Document.",Les auteurs expliquent qu il s'agit de l'attribution actuelle prévue dans le Plan intégré de gestion des pêches et que ce point sera clarifié dans le document de recherche.,en,fr,nllb_3b_base_researchonly,Les auteurs ont expliqué qu'il s'agissait de l'allocation actuelle du plan de gestion intégrée des pêches et que cette allocation serait précisée dans le document de recherche.,0.9180523157119751,0.8852638006210327,0.9499961733818054
"The authors explained that this is the current allocation in the Integrated Fisheries Management Plan, and this will be clarified in the Research Document.",Les auteurs expliquent qu il s'agit de l'attribution actuelle prévue dans le Plan intégré de gestion des pêches et que ce point sera clarifié dans le document de recherche.,en,fr,opus_mt_base,"Les auteurs ont expliqué qu'il s'agit de l'allocation actuelle dans le plan de gestion intégrée des pêches, et que cela sera clarifié dans le document de recherche.",0.9180523157119751,0.9153037071228027,0.9751831889152527
"The authors explained that this is the current allocation in the Integrated Fisheries Management Plan, and this will be clarified in the Research Document.",Les auteurs expliquent qu il s'agit de l'attribution actuelle prévue dans le Plan intégré de gestion des pêches et que ce point sera clarifié dans le document de recherche.,en,fr,opus_mt_finetuned,"Les auteurs expliquent qu il s'agit de l'allocation actuelle dans le plan de gestion intégrée des pêches, et que cela sera clarifié dans le document de recherche.",0.9180523157119751,0.9148058891296387,0.9774884581565857
"The authors explained that this is the current allocation in the Integrated Fisheries Management Plan, and this will be clarified in the Research Document.",Les auteurs expliquent qu il s'agit de l'attribution actuelle prévue dans le Plan intégré de gestion des pêches et que ce point sera clarifié dans le document de recherche.,en,fr,m2m100_418m_base,"Les auteurs ont expliqué que c'est l'allocation actuelle dans le Plan de gestion intégrée de la pêche, et cela sera clarifié dans le document de recherche.",0.9180523157119751,0.9104957580566406,0.973031759262085
"The authors explained that this is the current allocation in the Integrated Fisheries Management Plan, and this will be clarified in the Research Document.",Les auteurs expliquent qu il s'agit de l'attribution actuelle prévue dans le Plan intégré de gestion des pêches et que ce point sera clarifié dans le document de recherche.,en,fr,m2m100_418m_finetuned,"Les auteurs expliquent qu il s'agit de l'attribution actuelle du Plan de gestion intégrée des pêches, et cela sera précisé dans le document de recherche.",0.9180523157119751,0.9074990749359131,0.9791151881217957
"The authors explained that this is the current allocation in the Integrated Fisheries Management Plan, and this will be clarified in the Research Document.",Les auteurs expliquent qu il s'agit de l'attribution actuelle prévue dans le Plan intégré de gestion des pêches et que ce point sera clarifié dans le document de recherche.,en,fr,mbart50_mmt_base,Les auteurs ont expliqué qu'il s'agissait de la répartition actuelle du Plan de gestion intégrée de la pêche et que cela sera précisé dans le document de recherche.,0.9180523157119751,0.8985027074813843,0.9534909725189209
"The authors explained that this is the current allocation in the Integrated Fisheries Management Plan, and this will be clarified in the Research Document.",Les auteurs expliquent qu il s'agit de l'attribution actuelle prévue dans le Plan intégré de gestion des pêches et que ce point sera clarifié dans le document de recherche.,en,fr,mbart50_mmt_finetuned,"Les auteurs expliquent qu il s'agit de la répartition actuelle dans le Plan de gestion intégrée des pêches, et cela sera précisé dans le document de recherche.",0.9180523157119751,0.9121783375740051,0.9694116711616516
"In the context of increasing fishing effort in these regions and changes in the environment, it would be important to rapidly develop or update the biological knowledge essential for the sustainable management of these stocks.","Dans le contexte de l'augmentation de l'effort de pêche dans ces régions ainsi que des changements dans l'environnement, il serait important de rapidement développer ou mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",en,fr,nllb_3b_base_researchonly,"Dans le contexte de l'augmentation de l'effort de pêche dans ces régions et des changements environnementaux, il serait important de développer ou de mettre à jour rapidement les connaissances biologiques essentielles à la gestion durable de ces stocks.",0.9216540455818176,0.920306921005249,0.9957451820373535
"In the context of increasing fishing effort in these regions and changes in the environment, it would be important to rapidly develop or update the biological knowledge essential for the sustainable management of these stocks.","Dans le contexte de l'augmentation de l'effort de pêche dans ces régions ainsi que des changements dans l'environnement, il serait important de rapidement développer ou mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",en,fr,opus_mt_base,"Dans le contexte de l'augmentation de l'effort de pêche dans ces régions et de l'évolution de l'environnement, il serait important de développer ou de mettre à jour rapidement les connaissances biologiques essentielles à la gestion durable de ces stocks.",0.9216540455818176,0.917096734046936,0.9876595735549927
"In the context of increasing fishing effort in these regions and changes in the environment, it would be important to rapidly develop or update the biological knowledge essential for the sustainable management of these stocks.","Dans le contexte de l'augmentation de l'effort de pêche dans ces régions ainsi que des changements dans l'environnement, il serait important de rapidement développer ou mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",en,fr,opus_mt_finetuned,"Dans le contexte de l'augmentation de l'effort de pêche dans ces régions et des changements environnementaux, il serait important de développer ou de mettre à jour rapidement les connaissances biologiques essentielles à la gestion durable de ces stocks.",0.9216540455818176,0.920306921005249,0.9957451820373535
"In the context of increasing fishing effort in these regions and changes in the environment, it would be important to rapidly develop or update the biological knowledge essential for the sustainable management of these stocks.","Dans le contexte de l'augmentation de l'effort de pêche dans ces régions ainsi que des changements dans l'environnement, il serait important de rapidement développer ou mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",en,fr,m2m100_418m_base,"Dans le contexte de l'augmentation des efforts de pêche dans ces régions et des changements environnementaux, il serait important de développer ou d'actualiser rapidement les connaissances biologiques essentielles à la gestion durable de ces stocks.",0.9216540455818176,0.9205617904663086,0.9938415288925171
"In the context of increasing fishing effort in these regions and changes in the environment, it would be important to rapidly develop or update the biological knowledge essential for the sustainable management of these stocks.","Dans le contexte de l'augmentation de l'effort de pêche dans ces régions ainsi que des changements dans l'environnement, il serait important de rapidement développer ou mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",en,fr,m2m100_418m_finetuned,"Dans le contexte de l'augmentation de l'effort de pêche dans ces régions et des changements environnementaux, il serait important d'élaborer rapidement ou de mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",0.9216540455818176,0.9198161363601685,0.9933326840400696
"In the context of increasing fishing effort in these regions and changes in the environment, it would be important to rapidly develop or update the biological knowledge essential for the sustainable management of these stocks.","Dans le contexte de l'augmentation de l'effort de pêche dans ces régions ainsi que des changements dans l'environnement, il serait important de rapidement développer ou mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",en,fr,mbart50_mmt_base,"Dans le contexte de l'accroissement de l'effort de pêche dans ces régions et des changements dans l'environnement, il serait important de développer ou de mettre à jour rapidement les connaissances biologiques essentielles à la gestion durable de ces stocks.",0.9216540455818176,0.9216328263282776,0.9974285364151001
"In the context of increasing fishing effort in these regions and changes in the environment, it would be important to rapidly develop or update the biological knowledge essential for the sustainable management of these stocks.","Dans le contexte de l'augmentation de l'effort de pêche dans ces régions ainsi que des changements dans l'environnement, il serait important de rapidement développer ou mettre à jour les connaissances biologiques essentielles à la gestion durable de ces stocks.",en,fr,mbart50_mmt_finetuned,"Dans le contexte de l'augmentation de l'effort de pêche dans ces régions et des changements dans l'environnement, il serait important de développer ou de mettre à jour rapidement les connaissances biologiques essentielles à la gestion durable de ces stocks.",0.9216540455818176,0.9208309054374695,0.9973063468933105
Toutes les captures effectuées dans le cadre des pêches sentinelles sont comptabilisées dans les débarquements totaux de la pêche commerciale.,All catches made within the framework of sentinel fisheries are accounted with total landings of commercial fishery.,fr,en,nllb_3b_base_researchonly,All catches in sentinel fisheries are counted in the total landings of commercial fisheries.,0.9139124155044556,0.912834882736206,0.9450007081031799
Toutes les captures effectuées dans le cadre des pêches sentinelles sont comptabilisées dans les débarquements totaux de la pêche commerciale.,All catches made within the framework of sentinel fisheries are accounted with total landings of commercial fishery.,fr,en,opus_mt_base,All catches from sentinel fisheries are included in the total landings of the commercial fishery.,0.9139124155044556,0.8830298781394958,0.9256336688995361
Toutes les captures effectuées dans le cadre des pêches sentinelles sont comptabilisées dans les débarquements totaux de la pêche commerciale.,All catches made within the framework of sentinel fisheries are accounted with total landings of commercial fishery.,fr,en,opus_mt_finetuned,All catches from sentinel fisheries are counted as total landings from the commercial fishery.,0.9139124155044556,0.8854411840438843,0.9263123273849487
Toutes les captures effectuées dans le cadre des pêches sentinelles sont comptabilisées dans les débarquements totaux de la pêche commerciale.,All catches made within the framework of sentinel fisheries are accounted with total landings of commercial fishery.,fr,en,m2m100_418m_base,All captures made in the context of sentinel fishing shall be accounted for in the total landings of commercial fishing.,0.9139124155044556,0.9165875315666199,0.9639154672622681
Toutes les captures effectuées dans le cadre des pêches sentinelles sont comptabilisées dans les débarquements totaux de la pêche commerciale.,All catches made within the framework of sentinel fisheries are accounted with total landings of commercial fishery.,fr,en,m2m100_418m_finetuned,All catches in the sentinel fisheries are accounted for in the total landings of the commercial fishery.,0.9139124155044556,0.9061073660850525,0.9507416486740112
Toutes les captures effectuées dans le cadre des pêches sentinelles sont comptabilisées dans les débarquements totaux de la pêche commerciale.,All catches made within the framework of sentinel fisheries are accounted with total landings of commercial fishery.,fr,en,mbart50_mmt_base,All trail fishing catches are recorded in total commercial fishing landings.,0.9139124155044556,0.872763454914093,0.8463820815086365
Toutes les captures effectuées dans le cadre des pêches sentinelles sont comptabilisées dans les débarquements totaux de la pêche commerciale.,All catches made within the framework of sentinel fisheries are accounted with total landings of commercial fishery.,fr,en,mbart50_mmt_finetuned,All catches from sentinel fisheries are recorded in total commercial landings.,0.9139124155044556,0.884041428565979,0.884061872959137
"Cependant, le taux d'exploitation de ce stock demeure toujours inconnu.","However, the exploitation rate of this stock still remains unknown.",fr,en,nllb_3b_base_researchonly,"However, the exploitation rate of this stock is still unknown.",0.9424624443054199,0.9241037964820862,0.9925862550735474
"Cependant, le taux d'exploitation de ce stock demeure toujours inconnu.","However, the exploitation rate of this stock still remains unknown.",fr,en,opus_mt_base,"However, the exploitation rate of this stock remains unknown.",0.9424624443054199,0.9338274002075195,0.9952706694602966
"Cependant, le taux d'exploitation de ce stock demeure toujours inconnu.","However, the exploitation rate of this stock still remains unknown.",fr,en,opus_mt_finetuned,"However, the exploitation rate of this stock remains unknown.",0.9424624443054199,0.9338274002075195,0.9952706694602966
"Cependant, le taux d'exploitation de ce stock demeure toujours inconnu.","However, the exploitation rate of this stock still remains unknown.",fr,en,m2m100_418m_base,"However, the operating rate of this stock remains unknown.",0.9424624443054199,0.929110050201416,0.9478151798248291
"Cependant, le taux d'exploitation de ce stock demeure toujours inconnu.","However, the exploitation rate of this stock still remains unknown.",fr,en,m2m100_418m_finetuned,"However, the exploitation rate of this stock remains unknown.",0.9424624443054199,0.9338274002075195,0.9952706694602966
"Cependant, le taux d'exploitation de ce stock demeure toujours inconnu.","However, the exploitation rate of this stock still remains unknown.",fr,en,mbart50_mmt_base,"However, the rate of exploitation of this stock remains unknown.",0.9424624443054199,0.9288360476493835,0.9921433925628662
"Cependant, le taux d'exploitation de ce stock demeure toujours inconnu.","However, the exploitation rate of this stock still remains unknown.",fr,en,mbart50_mmt_finetuned,"However, the exploitation rate of this stock remains unknown.",0.9424624443054199,0.9338274002075195,0.9952706694602966
There is still more than enough stock available to satisfy the potential market.,Le stock est toujours plus que suffisant pour satisfaire un marché potentiel.,en,fr,nllb_3b_base_researchonly,Les stocks disponibles sont encore plus que suffisants pour satisfaire le marché potentiel.,0.8416095972061157,0.866822361946106,0.9297114014625549
There is still more than enough stock available to satisfy the potential market.,Le stock est toujours plus que suffisant pour satisfaire un marché potentiel.,en,fr,opus_mt_base,Il y a encore plus qu’assez de stock disponible pour satisfaire le marché potentiel.,0.8416095972061157,0.9097974300384521,0.9146512746810913
There is still more than enough stock available to satisfy the potential market.,Le stock est toujours plus que suffisant pour satisfaire un marché potentiel.,en,fr,opus_mt_finetuned,Il y a encore plus qu'assez de stocks disponibles pour satisfaire le marché potentiel.,0.8416095972061157,0.9291943311691284,0.9051192998886108
There is still more than enough stock available to satisfy the potential market.,Le stock est toujours plus que suffisant pour satisfaire un marché potentiel.,en,fr,m2m100_418m_base,Il y a encore plus que suffisamment de stock disponibles pour satisfaire le marché potentiel.,0.8416095972061157,0.916745662689209,0.9158251285552979
There is still more than enough stock available to satisfy the potential market.,Le stock est toujours plus que suffisant pour satisfaire un marché potentiel.,en,fr,m2m100_418m_finetuned,Il y a encore plus que suffisamment de stocks disponibles pour satisfaire le marché potentiel.,0.8416095972061157,0.9212779998779297,0.9087791442871094
There is still more than enough stock available to satisfy the potential market.,Le stock est toujours plus que suffisant pour satisfaire un marché potentiel.,en,fr,mbart50_mmt_base,Il y a encore plus de stocks disponibles pour satisfaire le marché potentiel.,0.8416095972061157,0.8854458928108215,0.8758299946784973
There is still more than enough stock available to satisfy the potential market.,Le stock est toujours plus que suffisant pour satisfaire un marché potentiel.,en,fr,mbart50_mmt_finetuned,Il y a encore plus de stocks disponibles pour satisfaire le marché potentiel.,0.8416095972061157,0.8854458928108215,0.8758299946784973
"Pour la baleine à bec commune, comme pour la plupart des espèces de cétacés, il existe souvent de l'information sur les répercussions potentielles des menaces sur les individus, mais les impacts à l'échelle de la population sont généralement peu compris.","For NBW, as is the case for most cetacean species, there is often information available about the potential impacts of threats on individuals, while population-level impacts are generally poorly understood.",fr,en,nllb_3b_base_researchonly,"For the common beaked whale, as for most cetacean species, there is often information on the potential impact of threats on individuals, but the population-wide impacts are generally poorly understood.",0.8374555706977844,0.9115573763847351,0.8905038833618164
"Pour la baleine à bec commune, comme pour la plupart des espèces de cétacés, il existe souvent de l'information sur les répercussions potentielles des menaces sur les individus, mais les impacts à l'échelle de la population sont généralement peu compris.","For NBW, as is the case for most cetacean species, there is often information available about the potential impacts of threats on individuals, while population-level impacts are generally poorly understood.",fr,en,opus_mt_base,"For Northern Bottlenose Whales, as for most species of cetaceans, there is often information on the potential impacts of threats on individuals, but population-level impacts are generally poorly understood.",0.8374555706977844,0.862998902797699,0.8857336640357971
"Pour la baleine à bec commune, comme pour la plupart des espèces de cétacés, il existe souvent de l'information sur les répercussions potentielles des menaces sur les individus, mais les impacts à l'échelle de la population sont généralement peu compris.","For NBW, as is the case for most cetacean species, there is often information available about the potential impacts of threats on individuals, while population-level impacts are generally poorly understood.",fr,en,opus_mt_finetuned,"For Northern Bottlenose Whales, as for most cetacean species, there is often information on the potential impacts of threats on individuals, but population-level impacts are generally poorly understood.",0.8374555706977844,0.8581044673919678,0.8851760625839233
"Pour la baleine à bec commune, comme pour la plupart des espèces de cétacés, il existe souvent de l'information sur les répercussions potentielles des menaces sur les individus, mais les impacts à l'échelle de la population sont généralement peu compris.","For NBW, as is the case for most cetacean species, there is often information available about the potential impacts of threats on individuals, while population-level impacts are generally poorly understood.",fr,en,m2m100_418m_base,"For common beef whales, like most ketacate species, there is often information on the potential effects of threats on individuals, but the impact on the population scale is generally little understood.",0.8374555706977844,0.8713365197181702,0.8338891863822937
"Pour la baleine à bec commune, comme pour la plupart des espèces de cétacés, il existe souvent de l'information sur les répercussions potentielles des menaces sur les individus, mais les impacts à l'échelle de la population sont généralement peu compris.","For NBW, as is the case for most cetacean species, there is often information available about the potential impacts of threats on individuals, while population-level impacts are generally poorly understood.",fr,en,m2m100_418m_finetuned,"For common beaked whales, as for most cetacean species, there is often information on the potential impacts of threats on individuals, but population-level impacts are generally poorly understood.",0.8374555706977844,0.9092426896095276,0.8968111276626587
"Pour la baleine à bec commune, comme pour la plupart des espèces de cétacés, il existe souvent de l'information sur les répercussions potentielles des menaces sur les individus, mais les impacts à l'échelle de la population sont généralement peu compris.","For NBW, as is the case for most cetacean species, there is often information available about the potential impacts of threats on individuals, while population-level impacts are generally poorly understood.",fr,en,mbart50_mmt_base,"For common beak whales, as for most species of cetaceans, information often exists on the potential impacts of threats on individuals, but population-wide impacts are generally poorly understood.",0.8374555706977844,0.9263771772384644,0.8947696089744568
"Pour la baleine à bec commune, comme pour la plupart des espèces de cétacés, il existe souvent de l'information sur les répercussions potentielles des menaces sur les individus, mais les impacts à l'échelle de la population sont généralement peu compris.","For NBW, as is the case for most cetacean species, there is often information available about the potential impacts of threats on individuals, while population-level impacts are generally poorly understood.",fr,en,mbart50_mmt_finetuned,"For northern bottlenose whales, as for most cetacean species, there is often information on the potential impacts of threats on individuals, but population-level impacts are generally poorly understood.",0.8374555706977844,0.8601629734039307,0.8898075819015503
"Despite obvious problems with fishery-dependent CPUE, it still remains an important tool for parameterizing quantitative models, and should be continued.","Malgré les problèmes évidents associés aux données sur les CPUE dépendantes de la pêche, celles-ci demeurent un outil important pour établir les paramètres des modèles quantitatifs, et il conviendrait de continuer à les recueillir.",en,fr,nllb_3b_base_researchonly,"Malgré des problèmes évidents avec le CPUE dépendant de la pêche, il reste un outil important pour paramétrer les modèles quantitatifs et devrait être poursuivi.",0.8696995377540588,0.9201754331588745,0.9238368272781372
"Despite obvious problems with fishery-dependent CPUE, it still remains an important tool for parameterizing quantitative models, and should be continued.","Malgré les problèmes évidents associés aux données sur les CPUE dépendantes de la pêche, celles-ci demeurent un outil important pour établir les paramètres des modèles quantitatifs, et il conviendrait de continuer à les recueillir.",en,fr,opus_mt_base,"Malgré des problèmes évidents avec CPUE dépendant de la pêche, il reste un outil important pour le paramétrage des modèles quantitatifs, et devrait être maintenu.",0.8696995377540588,0.9131100177764893,0.9260645508766174
"Despite obvious problems with fishery-dependent CPUE, it still remains an important tool for parameterizing quantitative models, and should be continued.","Malgré les problèmes évidents associés aux données sur les CPUE dépendantes de la pêche, celles-ci demeurent un outil important pour établir les paramètres des modèles quantitatifs, et il conviendrait de continuer à les recueillir.",en,fr,opus_mt_finetuned,"Malgré les problèmes évidents liés aux CPUE dépendantes de la pêche, il reste un outil important pour paramétrer les modèles quantitatifs, et il devrait être maintenu.",0.8696995377540588,0.9110890030860901,0.9319736957550049
"Despite obvious problems with fishery-dependent CPUE, it still remains an important tool for parameterizing quantitative models, and should be continued.","Malgré les problèmes évidents associés aux données sur les CPUE dépendantes de la pêche, celles-ci demeurent un outil important pour établir les paramètres des modèles quantitatifs, et il conviendrait de continuer à les recueillir.",en,fr,m2m100_418m_base,"Malgré des problèmes évidents avec le CPUE dépendant de la pêche, il reste un outil important pour paramétrer les modèles quantitaires, et il devrait être poursuivi.",0.8696995377540588,0.9191890954971313,0.9145950078964233
"Despite obvious problems with fishery-dependent CPUE, it still remains an important tool for parameterizing quantitative models, and should be continued.","Malgré les problèmes évidents associés aux données sur les CPUE dépendantes de la pêche, celles-ci demeurent un outil important pour établir les paramètres des modèles quantitatifs, et il conviendrait de continuer à les recueillir.",en,fr,m2m100_418m_finetuned,"Malgré les problèmes évidents liés aux CPUE dépendantes de la pêche, il demeure un outil important pour paramétrer les modèles quantitatifs et devrait être poursuivi.",0.8696995377540588,0.9219502210617065,0.9301458597183228
"Despite obvious problems with fishery-dependent CPUE, it still remains an important tool for parameterizing quantitative models, and should be continued.","Malgré les problèmes évidents associés aux données sur les CPUE dépendantes de la pêche, celles-ci demeurent un outil important pour établir les paramètres des modèles quantitatifs, et il conviendrait de continuer à les recueillir.",en,fr,mbart50_mmt_base,"En dépit des problèmes évidents liés à la CPUE dépendante de la pêche, elle demeure un outil important pour paramétrer les modèles quantitatifs et devrait être poursuivi.",0.8696995377540588,0.9160889387130737,0.9293709993362427
"Despite obvious problems with fishery-dependent CPUE, it still remains an important tool for parameterizing quantitative models, and should be continued.","Malgré les problèmes évidents associés aux données sur les CPUE dépendantes de la pêche, celles-ci demeurent un outil important pour établir les paramètres des modèles quantitatifs, et il conviendrait de continuer à les recueillir.",en,fr,mbart50_mmt_finetuned,"Malgré les problèmes évidents liés aux CPUE dépendantes de la pêche, elle demeure un outil important pour paramétrer les modèles quantitatifs et devrait être poursuivi.",0.8696995377540588,0.9206876754760742,0.9327706694602966
"Risk posed to a particular waterbody will need to be determined in a separate, specific risk assessment.","Pour connaître le risque posé pour un plan d'eau en particulier, il faut faire une évaluation des risques distincte propre à cet endroit.",en,fr,nllb_3b_base_researchonly,Le risque pour une masse d'eau donnée devra être déterminé dans le cadre d'une évaluation des risques distincte et spécifique.,0.8207690715789795,0.8821529150009155,0.7984786629676819
"Risk posed to a particular waterbody will need to be determined in a separate, specific risk assessment.","Pour connaître le risque posé pour un plan d'eau en particulier, il faut faire une évaluation des risques distincte propre à cet endroit.",en,fr,opus_mt_base,Le risque posé à un plan d'eau particulier devra être déterminé dans une évaluation des risques distincte et spécifique.,0.8207690715789795,0.892087996006012,0.8486613631248474
"Risk posed to a particular waterbody will need to be determined in a separate, specific risk assessment.","Pour connaître le risque posé pour un plan d'eau en particulier, il faut faire une évaluation des risques distincte propre à cet endroit.",en,fr,opus_mt_finetuned,Le risque posé pour un plan d'eau particulier devra être déterminé dans une évaluation distincte et spécifique du risque.,0.8207690715789795,0.8862036466598511,0.8674217462539673
"Risk posed to a particular waterbody will need to be determined in a separate, specific risk assessment.","Pour connaître le risque posé pour un plan d'eau en particulier, il faut faire une évaluation des risques distincte propre à cet endroit.",en,fr,m2m100_418m_base,Les risques posés à un corps d’eau spécifique devraient être déterminés dans une évaluation de risque séparée et spécifique.,0.8207690715789795,0.8787254095077515,0.8081375360488892
"Risk posed to a particular waterbody will need to be determined in a separate, specific risk assessment.","Pour connaître le risque posé pour un plan d'eau en particulier, il faut faire une évaluation des risques distincte propre à cet endroit.",en,fr,m2m100_418m_finetuned,Le risque posé à un organisme d'eau particulier doit être déterminé dans une évaluation du risque distincte.,0.8207690715789795,0.8936365842819214,0.8063782453536987
"Risk posed to a particular waterbody will need to be determined in a separate, specific risk assessment.","Pour connaître le risque posé pour un plan d'eau en particulier, il faut faire une évaluation des risques distincte propre à cet endroit.",en,fr,mbart50_mmt_base,Le risque posé à un corps d'eau particulier devra être déterminé dans une évaluation distincte et spécifique du risque.,0.8207690715789795,0.9114334583282471,0.816802978515625
"Risk posed to a particular waterbody will need to be determined in a separate, specific risk assessment.","Pour connaître le risque posé pour un plan d'eau en particulier, il faut faire une évaluation des risques distincte propre à cet endroit.",en,fr,mbart50_mmt_finetuned,Le risque posé à un plan d'eau particulier devra être déterminé dans le cadre d'une évaluation distincte du risque.,0.8207690715789795,0.8963058590888977,0.8531296253204346
"It is difficult to establish a trend for the early part of the series, but the results of recent years reveal the possibility of an increase.","Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années laissent entrevoir la possibilité d'une hausse.",en,fr,nllb_3b_base_researchonly,"Il est difficile d'établir une tendance pour la première partie de la série, mais les résultats des dernières années révèlent la possibilité d'une augmentation.",0.9109999537467957,0.8988823890686035,0.9694082736968994
"It is difficult to establish a trend for the early part of the series, but the results of recent years reveal the possibility of an increase.","Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années laissent entrevoir la possibilité d'une hausse.",en,fr,opus_mt_base,"Il est difficile d'établir une tendance pour la première partie de la série, mais les résultats de ces dernières années révèlent la possibilité d'une augmentation.",0.9109999537467957,0.902240514755249,0.9688068628311157
"It is difficult to establish a trend for the early part of the series, but the results of recent years reveal the possibility of an increase.","Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années laissent entrevoir la possibilité d'une hausse.",en,fr,opus_mt_finetuned,"Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années révèlent la possibilité d'une augmentation.",0.9109999537467957,0.9176090955734253,0.9949694275856018
"It is difficult to establish a trend for the early part of the series, but the results of recent years reveal the possibility of an increase.","Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années laissent entrevoir la possibilité d'une hausse.",en,fr,m2m100_418m_base,"Il est difficile d'établir une tendance pour la première partie de la série, mais les résultats des dernières années révèlent la possibilité d'une augmentation.",0.9109999537467957,0.8988823890686035,0.9694082736968994
"It is difficult to establish a trend for the early part of the series, but the results of recent years reveal the possibility of an increase.","Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années laissent entrevoir la possibilité d'une hausse.",en,fr,m2m100_418m_finetuned,"Il est difficile d'établir une tendance pour la première partie de la série, mais les résultats des dernières années révèlent la possibilité d'une augmentation.",0.9109999537467957,0.8988823890686035,0.9694082736968994
"It is difficult to establish a trend for the early part of the series, but the results of recent years reveal the possibility of an increase.","Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années laissent entrevoir la possibilité d'une hausse.",en,fr,mbart50_mmt_base,"Il est difficile d'établir une tendance pour la première partie de la série, mais les résultats des dernières années révèlent la possibilité d'une augmentation.",0.9109999537467957,0.8988823890686035,0.9694082736968994
"It is difficult to establish a trend for the early part of the series, but the results of recent years reveal the possibility of an increase.","Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années laissent entrevoir la possibilité d'une hausse.",en,fr,mbart50_mmt_finetuned,"Il est difficile d'établir une tendance pour le début de la série, mais les résultats des dernières années révèlent la possibilité d'une augmentation.",0.9109999537467957,0.9176090955734253,0.9949694275856018
"Not all of the nine areas were used in all years, and no more than six areas were used in any given year.","ces neuf régions n'est utilisée à l'année, et pas plus de six régions ont été utilisées lors d'une année donnée.",en,fr,nllb_3b_base_researchonly,"Les neuf zones n'ont pas été utilisées toutes les années, et pas plus de six zones n'ont été utilisées dans une année donnée.",0.852534830570221,0.9024487733840942,0.9522286653518677
"Not all of the nine areas were used in all years, and no more than six areas were used in any given year.","ces neuf régions n'est utilisée à l'année, et pas plus de six régions ont été utilisées lors d'une année donnée.",en,fr,opus_mt_base,"Les neuf zones n'ont pas toutes été utilisées au cours de toutes les années, et pas plus de six zones ont été utilisées au cours d'une année donnée.",0.852534830570221,0.9130615592002869,0.9466273188591003
"Not all of the nine areas were used in all years, and no more than six areas were used in any given year.","ces neuf régions n'est utilisée à l'année, et pas plus de six régions ont été utilisées lors d'une année donnée.",en,fr,opus_mt_finetuned,"Les neuf zones n'ont pas toutes été utilisées toutes les années, et pas plus de six zones ont été utilisées une année donnée.",0.852534830570221,0.9039393663406372,0.9430431127548218
"Not all of the nine areas were used in all years, and no more than six areas were used in any given year.","ces neuf régions n'est utilisée à l'année, et pas plus de six régions ont été utilisées lors d'une année donnée.",en,fr,m2m100_418m_base,"Tous les neuf domaines n'ont pas été utilisés tous les ans, et pas plus de six domaines ont été utilisés n'importe quelle année donnée.",0.852534830570221,0.8865886926651001,0.9068778157234192
"Not all of the nine areas were used in all years, and no more than six areas were used in any given year.","ces neuf régions n'est utilisée à l'année, et pas plus de six régions ont été utilisées lors d'une année donnée.",en,fr,m2m100_418m_finetuned,Les neuf zones n'ont pas été utilisées toutes les années et pas plus de six zones n'ont été utilisées au cours d'une année donnée.,0.852534830570221,0.8964875340461731,0.9511616826057434
"Not all of the nine areas were used in all years, and no more than six areas were used in any given year.","ces neuf régions n'est utilisée à l'année, et pas plus de six régions ont été utilisées lors d'une année donnée.",en,fr,mbart50_mmt_base,Les neuf zones n'ont pas toutes été utilisées dans toutes les années et plus de six zones n'ont pas été utilisées dans une année donnée.,0.852534830570221,0.8946254253387451,0.941605269908905
"Not all of the nine areas were used in all years, and no more than six areas were used in any given year.","ces neuf régions n'est utilisée à l'année, et pas plus de six régions ont été utilisées lors d'une année donnée.",en,fr,mbart50_mmt_finetuned,"Les neuf zones n'ont pas toutes été utilisées dans toutes les années, et pas plus de six zones ont été utilisées dans une année donnée.",0.852534830570221,0.9091081619262695,0.9465270638465881
